No.,回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
81,12:14.2,三田村 裕子,31,女性,熊本県,2回,はい,5時間～7時間未満,はい,はい,リカルデント,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
82,13:25.8,稲川 千尋,48,女性,香川県,1回,はい,9時間以上,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
83,50:59.1,比留間 大地,30,男性,福岡県,1回,いいえ,3時間～5時間未満,いいえ,はい,ソフールプレーン,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
84,30:14.6,塩野 智也,17,男性,福井県,4回以上,いいえ,1時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
85,09:29.0,赤木 大樹,75,男性,京都府,2回,はい,5時間～7時間未満,はい,はい,パインファイバー,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
86,52:10.4,垣花 美穂,29,女性,佐賀県,4回以上,いいえ,9時間以上,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
87,12:45.7,田熊 明日香,12,女性,山口県,3回,はい,5時間～7時間未満,はい,はい,キリンコレステミン,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
88,47:44.9,沼 優花,32,女性,熊本県,4回以上,はい,5時間～7時間未満,いいえ,はい,スペシャルグリル・ボリューム弁当,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
89,17:27.1,森永 蓮,60,男性,北海道,2回,いいえ,9時間以上,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90,49:24.4,江上 美咲,44,女性,新潟県,2回,いいえ,1時間未満,はい,はい,ほね元気　ひきわり,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
91,14:36.7,衛藤 大輝,11,男性,青森県,3回,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
92,05:09.9,桑江 匠,85,男性,宮崎県,3回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
93,56:58.9,倉本 和也,33,男性,大分県,4回以上,はい,9時間以上,はい,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
94,17:35.8,西嶋 彩夏,47,女性,石川県,4回以上,いいえ,1時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
95,11:06.0,岩波 大樹,50,男性,福井県,3回,はい,3時間～5時間未満,いいえ,はい,キシリトール・ガム,はい,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
96,33:37.1,滝山 彩香,88,女性,大阪府,2回,いいえ,5時間～7時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
97,48:21.8,牧 裕子,78,女性,和歌山県,4回以上,はい,1時間～3時間未満,はい,はい,日清おいしさプラスサイリウムドリンク,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
98,57:55.5,矢木 桃子,35,女性,兵庫県,4回以上,いいえ,9時間以上,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
99,36:09.4,田野 あゆみ,17,女性,茨城県,4回以上,いいえ,7時間～9時間未満,はい,はい,ゴマペプ茶,いいえ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
100,44:18.2,内 智美,78,女性,岩手県,2回,いいえ,5時間～7時間未満,いいえ,はい,日清おいしさプラスサイリウムコーンフレーク,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101,55:20.1,坂尾 拓也,84,男性,兵庫県,3回,いいえ,7時間～9時間未満,はい,はい,からだサポートごはん,はい,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
102,2011/1/11,三沢 拓海,18,男性,石川県,4回以上,はい,,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
103,09:43.4,多々良 麻衣子,21,女性,富山県,3回,はい,7時間～9時間未満,いいえ,はい,日清おいしさプラス　サイリウムドリンク　グレープフルーツ,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
104,19:55.9,藤崎 陸,10,男性,山口県,4回以上,はい,9時間以上,はい,はい,健康サララ,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
105,53:09.1,鮫島 彩乃,20,女性,東京都,3回,はい,1時間～3時間未満,はい,はい,ペプチドおみそ汁,いいえ,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
106,29:15.8,熊本 洋平,11,男性,秋田県,3回,はい,1時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
107,07:51.6,古口 舞,73,女性,福井県,2回,はい,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
108,56:08.3,大浜 優,75,男性,三重県,4回以上,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
109,46:05.7,葛谷 海斗,16,男性,山梨県,2回,いいえ,7時間～9時間未満,はい,はい,ファイバー食パン 爽快健美,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
110,33:07.3,前原 麻衣子,20,女性,岡山県,1回,いいえ,7時間～9時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
111,30:56.3,岩松 麻衣,16,女性,京都府,3回,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
112,49:46.4,時岡 愛,72,女性,熊本県,2回,はい,7時間～9時間未満,いいえ,はい,ヤクルト400,はい,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
113,13:11.9,高原 彩乃,53,女性,沖縄県,1回,はい,3時間～5時間未満,はい,はい,オレンジジュース,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
114,45:52.6,前崎 千夏,69,女性,和歌山県,1回,いいえ,3時間～5時間未満,はい,いいえ,,はい,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
115,30:24.1,川満 麻衣,81,女性,山形県,1回,はい,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
116,42:44.7,由井 早紀,22,女性,滋賀県,4回以上,はい,9時間以上,はい,はい,クラッシュタイプの蒟蒻畑ライト,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
117,04:00.4,芝本 菜月,21,女性,大分県,4回以上,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
118,53:49.0,高石 愛美,39,女性,山口県,3回,いいえ,1時間未満,はい,はい,ジョア　白ぶどう,はい,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
119,42:53.2,久場 翼,49,男性,栃木県,3回,はい,5時間～7時間未満,はい,はい,キリン コレステミン　アセロラ味 ８袋,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
120,24:52.6,坂爪 竜,13,男性,兵庫県,3回,はい,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
121,36:47.2,津村 千夏,69,女性,広島県,3回,いいえ,5時間～7時間未満,はい,はい,キレアウォーター,はい,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
122,35:33.1,小柳津 亮太,11,男性,宮城県,2回,はい,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
123,06:47.3,木戸口 愛美,41,女性,栃木県,2回,いいえ,1時間未満,はい,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
124,10:28.5,島津 美咲,88,女性,千葉県,1回,いいえ,1時間～3時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
125,46:08.8,西堀 さくら,80,女性,岩手県,2回,はい,7時間～9時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
126,37:17.1,小森谷 萌,54,女性,福島県,3回,いいえ,3時間～5時間未満,はい,はい,日清おいしさプラス サイリウムコーンフレーク プレーン,はい,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
127,46:54.4,伊野 亜美,35,女性,東京都,1回,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
128,31:30.7,岩本 拓哉,33,男性,三重県,3回,いいえ,5時間～7時間未満,はい,はい,和風ハンバーグ幕の内弁当,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
129,46:34.1,木幡 愛,81,女性,千葉県,3回,はい,1時間未満,いいえ,はい,日清おいしさプラス サイリウムドリンク プレーン（微糖）,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
130,06:03.4,奥本 麻衣子,17,女性,山形県,1回,いいえ,9時間以上,はい,はい,お・な・か・に　やさしくオリゴとうふ,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
131,23:56.4,崎山 直人,26,男性,長崎県,2回,はい,7時間～9時間未満,いいえ,はい,松谷のおみそ汁 赤だし,はい,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
132,12:34.8,花本 美穂,73,女性,兵庫県,3回,いいえ,9時間以上,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
133,29:06.5,都筑 一輝,38,男性,埼玉県,1回,いいえ,5時間～7時間未満,いいえ,はい,キリン コレステミン　レモンライム味 ８袋,はい,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
134,36:18.0,戸田 千尋,79,女性,和歌山県,3回,はい,1時間～3時間未満,いいえ,はい,キシリトール・ガム,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
135,40:06.1,成岡 遙,76,女性,奈良県,1回,いいえ,9時間以上,いいえ,はい,日清おいしさプラスサイリウムファイバーゼリーもも味,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
136,36:24.9,加治屋 貴大,85,男性,滋賀県,4回以上,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
137,34:46.9,金平 祐介,31,男性,東京都,4回以上,いいえ,7時間～9時間未満,いいえ,はい,ジョア 白ぶどう,はい,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
138,25:06.9,斉藤 遥,47,女性,富山県,1回,いいえ,5時間～7時間未満,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
139,35:47.5,桧山 奈々,34,女性,鳥取県,2回,はい,3時間～5時間未満,はい,いいえ,,はい,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
140,24:06.7,祖父江 麻美,10,女性,和歌山県,2回,はい,1時間未満,いいえ,はい,アサヒ　パワーゴールド,はい,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
141,59:38.6,徳原 翼,53,男性,青森県,1回,はい,7時間～9時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
142,20:36.1,伏木 彩花,25,女性,沖縄県,2回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
143,10:13.4,棚原 竜,11,男性,滋賀県,4回以上,はい,3時間～5時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
144,05:37.1,藤根 遙,12,女性,宮城県,2回,はい,1時間未満,いいえ,はい,クラッシュタイプの蒟蒻畑ライト,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
145,01:16.0,石見 里奈,28,女性,山口県,2回,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
146,39:02.1,古池 優,23,男性,大分県,1回,いいえ,1時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
147,24:42.7,三室 裕子,26,女性,沖縄県,2回,いいえ,1時間未満,いいえ,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
148,28:39.8,真部 和也,88,男性,石川県,2回,いいえ,5時間～7時間未満,いいえ,はい,ジョア　白ぶどう,はい,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
149,41:47.1,奈須 美咲,25,女性,和歌山県,3回,いいえ,9時間以上,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
150,09:34.1,早田 翔太,51,男性,秋田県,2回,はい,5時間～7時間未満,いいえ,はい,おなか活力タブレット,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
151,20:13.1,辻本 詩織,15,女性,石川県,3回,はい,9時間以上,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
152,36:14.2,寺谷 駿,10,男性,京都府,1回,はい,7時間～9時間未満,はい,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,55:53.0,市橋 優太,18,男性,岩手県,2回,はい,1時間未満,いいえ,はい,リカルデント,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
154,36:41.4,安楽 菜摘,16,女性,徳島県,1回,はい,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
155,58:39.8,横手 彩花,54,女性,佐賀県,2回,いいえ,1時間～3時間未満,はい,はい,オリゴ2400,はい,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
156,05:40.5,秋元 翔,25,男性,神奈川県,1回,いいえ,7時間～9時間未満,はい,はい,エージーエフ ビタホット,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
157,03:18.0,金川 七海,75,女性,岐阜県,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
158,57:12.0,清岡 彩,27,女性,静岡県,3回,いいえ,5時間～7時間未満,いいえ,はい,日清おいしさプラス　サイリウムヌードル,はい,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
159,09:19.7,和島 直人,24,男性,岩手県,2回,はい,5時間～7時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
160,19:23.3,下山田 駿,24,男性,秋田県,1回,はい,7時間～9時間未満,はい,はい,キシリトール・ガム,はい,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
161,34:09.2,高嶋 あゆみ,48,女性,三重県,1回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
162,41:43.9,楠原 萌,29,女性,青森県,2回,いいえ,9時間以上,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
163,24:01.3,田鍋 あゆみ,42,女性,青森県,3回,いいえ,1時間～3時間未満,いいえ,はい,キシリトール・ガム,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
164,58:55.7,内野 竜,90,男性,滋賀県,2回,はい,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
165,36:14.9,広畑 桃子,32,女性,北海道,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
